tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt10499942	short	Memorable	Mémorable	2019	12	Animation,Drama,Family	8.0	1845	nm1170249	nm1170249	"(nm0721469,actress,[""Michelle""]),(nm0932870,actor,[""Louis""])"	1	0
tt10397932	short	Learning to Skateboard in a Warzone (If You're a Girl)	Learning to Skateboard in a Warzone (If You're a Girl)	2019	39	Documentary,Short,Sport	7.5	1119	nm0246009	\N	nan	1	1
tt10706602	movie	Collective	Colectiv	2019	109	Crime,Documentary	8.1	13896	nm1681049	nm1681049,nm10867899	nan	2	0
tt1950186	movie	Ford v Ferrari	Ford v Ferrari	2019	152	Action,Biography,Drama	8.1	519119	nm0003506	nm0125336,nm3890871,nm0445669	"(nm0000354,actor,[""Carroll Shelby""]),(nm0000288,actor,[""Ken Miles""]),(nm1256532,actor,[""Lee Iacocca""]),(nm1495520,actress,[""Mollie Miles""]),(nm0524197,actor,[""Leo Beebe""]),(nm7415871,actor,[""Peter Miles""]),(nm0504832,actor,[""Henry Ford II""]),(nm0320969,actor,[""Enzo Ferrari""]),(nm0571964,actor,[""Phil Remington""]),(nm0270625,actor,[""Roy Lunn""])"	4	2
tt7286456	movie	Joker	Joker	2019	122	Crime,Drama,Thriller	8.3	1602215	nm0680846	nm0680846,nm0798788,nm0004170,nm0277730,nm1047603	"(nm0001618,actor,[""Arthur Fleck""]),(nm0000134,actor,[""Murray Franklin""]),(nm5939164,actress,[""Sophie Dumond""]),(nm0175814,actress,[""Penny Fleck""]),(nm0191442,actor,[""Thomas Wayne""]),(nm0924154,actor,[""Detective Burke""]),(nm0131966,actor,[""Detective Garrity""]),(nm0281909,actor,[""Randall""]),(nm5279916,actor,[""Gary""]),(nm0656929,actor,[""Hoyt Vaughn""])"	11	2
tt10182854	short	Walk Run Cha-Cha	Walk Run Cha-Cha	2019	20	Documentary,Short	6.1	951	nm0633177	nm0633177	nan	1	0
tt9806192	movie	I Lost My Body	J'ai perdu mon corps	2019	81	Animation,Drama,Fantasy	7.5	37770	nm3021346	nm3021346,nm0491011	"(nm7079932,actor,[""Naoufel""]),(nm4973460,actress,[""Gabrielle""]),(nm1253936,actor,[""Gigi""]),(nm11127862,actor,[""Naoufel enfant""]),(nm0581781,actor,[""Le père""]),(nm1065900,actress,[""La mère""]),(nm6235401,actor,[""Raouf""]),(nm1203291,actress,[""La bibliothécaire""]),(nm1203291,actress,[""La bibliothécaire""]),(nm1971640,actress,[""Madame Lussac""]),(nm0047624,actor,[""Le patron de la pizzeria""])"	1	0
tt7178226	movie	The Cave	The Cave	2019	107	Documentary,War	7.5	3010	nm5926047	nm8841761,nm5926047	nan	1	0
tt7131622	movie	Once Upon a Time... in Hollywood	Once Upon a Time in... Hollywood	2019	161	Comedy,Drama	7.6	903965	nm0000233	nm0000233	"(nm0000138,actor,[""Rick Dalton""]),(nm0000093,actor,[""Cliff Booth""]),(nm3053338,actress,[""Sharon Tate""]),(nm0386472,actor,[""Jay Sebring""]),(nm4960279,actress,[""Pussycat""]),(nm0648249,actor,[""James Stacy""]),(nm6253548,actress,[""Trudi Fraser""]),(nm2581521,actor,[""Tex Watson""]),(nm0266824,actress,[""Squeaky Fromme""]),(nm0001136,actor,[""George Spahn""])"	10	2
tt8991268	movie	Honeyland	Medena zemja	2019	89	Documentary,Drama	8.0	19939	nm9393813,nm10118100	nm9393813,nm10118100	nan	2	0
tt6348138	movie	Missing Link	Missing Link	2019	93	Adventure,Animation,Comedy	6.7	29772	nm2752098	nm2752098	"(nm0413168,actor,[""Sir Lionel Frost""]),(nm0909144,actor,[""Mr. Lemuel Lint""]),(nm0000410,actor,[""Lord Piggot-Dunceby""]),(nm0524240,actor,[""Mr. Collick""]),(nm0302108,actor,[""Mr. Link""]),(nm0648249,actor,[""Willard Stenk""]),(nm0757855,actress,[""Adelina Fortnight""]),(nm3822505,actress,[""Ama Lhamu""]),(nm0883602,actress,[""Gamu""]),(nm0000668,actress,[""The Elder""])"	1	0
tt10189300	movie	Lunana: A Yak in the Classroom	Lunana	2019	110	Drama,Family	7.5	7720	nm8293167	nm8293167	"(nm10622687,actor,[""Ugyen Dorji""]),(nm10622683,actor,[""Michen""]),(nm10622692,actor,[""Saldon""]),(nm10622690,actress,[""Pem Zam""]),(nm12374053,actor,[""Kencho""]),(nm12374059,actress,[""Pema""]),(nm14849447,actor,[""Sangay Dorji""]),(nm14849448,actor,[""Namgay""]),(nm14849449,actor,[""Dorji Choden""]),(nm14849450,actor,[""Dorji""])"	1	0
tt11421246	short	Saria	Saria	2019	22	Drama,Short	7.2	1085	nm1519252	nm1519252	"(nm11192293,actress,[""Saria""]),(nm11192294,actress,[""Ximena""]),(nm11192295,actress,[""Deysi""]),(nm11192296,actress,[""Girl 1""]),(nm11192297,actress,[""Girl 2""]),(nm11192298,actress,[""Girl 3""]),(nm11192299,actress,[""Girl 4""]),(nm11192300,actress,[""Girl 5""]),(nm11192301,actress,[""Girl 6""]),(nm11192302,actress,[""Girl 7""])"	1	0
tt2527338	movie	Star Wars: Episode IX - The Rise of Skywalker	Star Wars: Episode IX - The Rise of Skywalker	2019	141	Action,Adventure,Fantasy	6.4	515187	nm0009190	nm0006516,nm0009190,nm2081046,nm1119880,nm0000184	"(nm5397459,actress,[""Rey""]),(nm3915784,actor,[""Finn""]),(nm1209966,actor,[""Poe Dameron""]),(nm3485845,actor,[""Kylo Ren""]),(nm0000434,actor,[""Luke Skywalker""]),(nm0000434,actor,[""Boolio (voice)""]),(nm0000355,actor,[""C-3PO""]),(nm7609875,actress,[""Jannah""]),(nm1727304,actor,[""General Hux""]),(nm0001290,actor,[""General Pryde""])"	3	0
tt2386490	movie	How to Train Your Dragon: The Hidden World	How to Train Your Dragon: The Hidden World	2019	104	Action,Adventure,Animation	7.4	162968	nm0213450	nm0213450,nm2441763	"(nm0059431,actor,[""Hiccup""]),(nm1065229,actress,[""Astrid""]),(nm0000719,actor,[""Grimmel""]),(nm0000949,actress,[""Valka""]),(nm0124930,actor,[""Stoick""]),(nm0272401,actor,[""Gobber""]),(nm1706767,actor,[""Snotlout""]),(nm2395586,actor,[""Fishlegs""]),(nm1325419,actress,[""Ruffnut""]),(nm3229685,actor,[""Eret""])"	1	0
tt10923134	short	Daughter	Dcera	2019	15	Animation,Drama,Family	6.5	1331	nm9032521	nm9032521,nm13033885,nm0904661	nan	1	0
tt10199590	movie	Les Misérables	Les misérables	2019	104	Crime,Drama,Thriller	7.6	29455	nm1868177	nm1868177,nm0311488,nm6281424	"(nm4044784,actor,[""Stéphane""]),(nm6281424,actor,[""Chris""]),(nm8815470,actor,[""Gwada""]),(nm10708849,actor,[""Issa""]),(nm10708850,actor,[""Buzz""]),(nm4782158,actor,[""Le Maire""]),(nm5874173,actor,[""Salah""]),(nm9669486,actor,[""La Pince""]),(nm10767947,actor,[""Zorro""]),(nm10767948,actor,[""Luciano""])"	1	0
tt9464764	short	In the Absence	Bujaeui gieok	2018	28	Documentary,Short	7.7	1373	nm3508453	\N	nan	1	0
tt7476236	movie	Minding the Gap	Minding the Gap	2018	93	Documentary,Sport	8.0	10797	nm3294913	\N	nan	1	0
tt2328900	movie	Mary Queen of Scots	Mary Queen of Scots	2018	124	Biography,Drama,History	6.3	57494	nm6066050	nm2802722,nm3288103	"(nm1519680,actress,[""Mary Stuart""]),(nm3053338,actress,[""Queen Elizabeth I""]),(nm4110963,actor,[""Henry Darnley""]),(nm7153679,actor,[""Robert Dudley""]),(nm1239711,actress,[""Snuffer Woman""]),(nm0134458,actor,[""Thomas Andrews""]),(nm1079960,actor,[""Earl of Kent""]),(nm3834716,actor,[""Earl of Shrewsbury""]),(nm9287628,actress,[""Mary Seton""]),(nm0708436,actor,[""Bull""])"	2	0
tt6644200	movie	A Quiet Place	A Quiet Place	2018	90	Drama,Horror,Sci-Fi	7.5	627049	nm1024677	nm1456816,nm1399714,nm1024677	"(nm1289434,actress,[""Evelyn Abbott""]),(nm1024677,actor,[""Lee Abbott""]),(nm8075925,actress,[""Regan Abbott""]),(nm7415871,actor,[""Marcus Abbott""]),(nm9330804,actor,[""Beau Abbott""]),(nm0751762,actor,[""Man in the Woods""]),(nm1868781,actress,[""Old Man's Dead Wife""])"	1	0
tt6634646	movie	Hale County This Morning, This Evening	Hale County This Morning, This Evening	2018	76	Documentary	6.4	2256	nm8840476	nm8840477,nm8840476	nan	1	0
tt4575576	movie	Christopher Robin	Christopher Robin	2018	104	Adventure,Comedy,Drama	7.2	87796	nm0286975	nm0590316,nm0791615,nm3504405,nm0565336,nm2284377,nm0111769,nm0425756	"(nm0000191,actor,[""Christopher Robin""]),(nm2017943,actress,[""Evelyn Robin""]),(nm6432607,actress,[""Madeline Robin""]),(nm0309693,actor,[""Giles Winslow""]),(nm0203882,actor,[""Old Man Winslow""]),(nm6276004,actress,[""Katherine Dane""]),(nm0769083,actor,[""Hal Gallsworthy""]),(nm0004355,actor,[""Ralph Butterworth""]),(nm7646809,actor,[""Paul Hastings""]),(nm2742856,actor,[""Matthew Leadbetter""])"	1	0
tt7125860	movie	If Beale Street Could Talk	If Beale Street Could Talk	2018	119	Drama,Romance	7.1	53672	nm1503575	nm1503575,nm0049924	"(nm8460487,actress,[""Tish Rivers""]),(nm4150847,actor,[""Alonzo 'Fonny' Hunt""]),(nm0005093,actress,[""Sharon Rivers""]),(nm3500582,actress,[""Ernestine Rivers""]),(nm0231458,actor,[""Joseph Rivers""]),(nm10021443,actor,[""Young Fonny""]),(nm10021444,actress,[""Young Tish""]),(nm6372377,actress,[""Adrienne Hunt""]),(nm9584861,actress,[""Sheila Hunt""]),(nm0004729,actor,[""Frank Hunt""])"	3	1
tt4633694	movie	Spider-Man: Into the Spider-Verse	Spider-Man: Into the Spider-Verse	2018	117	Action,Adventure,Animation	8.4	726339	nm2130108,nm0709056,nm0745247	nm0520488,nm0745247	"(nm4271336,actor,[""Miles Morales""]),(nm2159926,actor,[""Peter B. Parker""]),(nm2794962,actress,[""Gwen Stacy""]),(nm0991810,actor,[""Uncle Aaron""]),(nm3109964,actor,[""Jefferson Davis""]),(nm0005499,actress,[""Aunt May""]),(nm0904967,actress,[""Rio Morales""]),(nm2368789,actress,[""Mary Jane""]),(nm1825214,actor,[""Spider-Ham""]),(nm4733752,actress,[""Peni Parker""])"	1	1
tt7689964	movie	RBG	RBG	2018	98	Biography,Documentary	7.6	15344	nm3792517,nm1723335	\N	nan	2	0
tt4595882	movie	Can You Ever Forgive Me?	Can You Ever Forgive Me?	2018	106	Biography,Comedy,Crime	7.1	57555	nm1716636	nm0392237,nm1036221	"(nm0565250,actress,[""Lee Israel""]),(nm0001290,actor,[""Jack Hock""]),(nm0920185,actress,[""Anna""]),(nm1229520,actor,[""Alan Schmidt""]),(nm1407037,actor,[""Andre""]),(nm0004852,actress,[""Marjorie""]),(nm0818880,actor,[""Paul""]),(nm2111303,actor,[""Kurt""]),(nm1567085,actor,[""Agent Doyle""]),(nm0367510,actor,[""Agent Solanas""])"	3	0
tt8075192	movie	Shoplifters	Manbiki kazoku	2018	121	Crime,Drama,Thriller	7.9	91216	nm0466153	nm0466153	"(nm1410940,actor,[""Osamu Shibata""]),(nm2747232,actress,[""Nobuyo Shibata""]),(nm0452817,actress,[""Hatsue Shibata""]),(nm3640154,actress,[""Aki Shibata""]),(nm9496086,actor,[""Shota Shibata""]),(nm9437164,actress,[""Yuri Hojo""]),(nm1257423,actor,[""4 ban-san""]),(nm4290253,actor,[""Yasu Hojo""]),(nm7131255,actress,[""Nozomi Hojo""]),(nm3300305,actor,\N)"	1	0
tt3778644	movie	Solo: A Star Wars Story	Solo: A Star Wars Story	2018	135	Action,Adventure,Sci-Fi	6.9	392823	nm0000165	nm0440459,nm0001410,nm0000184	"(nm2403277,actor,[""Han Solo""]),(nm0000437,actor,[""Beckett""]),(nm3592338,actress,[""Qi'ra""]),(nm2255973,actor,[""Lando Calrissian""]),(nm6934058,actor,[""Chewbacca""]),(nm0628601,actress,[""Val""]),(nm3564817,actress,[""L3-37""]),(nm0079273,actor,[""Dryden Vos""]),(nm0269463,actor,[""Rio Durant""]),(nm7210986,actress,[""Enfys Nest""])"	1	0
tt1677720	movie	Ready Player One	Ready Player One	2018	140	Action,Adventure,Sci-Fi	7.4	514627	nm0000229	nm0672015,nm2094392	"(nm4446467,actor,[""Parzival""]),(nm4446467,actor,[""Wade""]),(nm4972453,actress,[""Art3mis""]),(nm4972453,actress,[""Samantha""]),(nm0578853,actor,[""Sorrento""]),(nm2913119,actress,[""Aech""]),(nm2913119,actress,[""Helen""]),(nm2554352,actor,[""I-R0k""]),(nm0670408,actor,[""Curator""]),(nm0670408,actor,[""Ogden Morrow""]),(nm0753314,actor,[""Anorak""]),(nm0753314,actor,[""Halliday""]),(nm8354830,actor,[""Sho""]),(nm3359104,actor,[""Daito""]),(nm4789912,actress,[""F'Nale Zandor""])"	1	0
tt8783042	short	One Small Step	One Small Step	2018	8	Adventure,Animation,Family	7.4	3044	nm2314791,nm4668167	nm2314791,nm4668167,nm4383481,nm4521526	nan	1	0
tt8767544	short	A Sister	Une soeur	2018	17	Drama,Short,Thriller	7.5	1676	nm5407860	nm5407860	"(nm0046424,actress,[""L'opératrice""]),(nm4475568,actress,[""Alie""]),(nm7580719,actor,[""Dary""])"	1	0
tt8906678	short	Brotherhood	Ikhwène	2018	25	Drama,Family,Short	7.0	1658	nm5084972	nm5084972	"(nm10078301,actor,\N),(nm1625432,actor,[""Mohamed""]),(nm1241633,actor,\N),(nm10078299,actress,\N),(nm10078300,actor,\N),(nm10078303,actress,\N),(nm10078297,actor,\N),(nm10078294,actor,\N),(nm10078298,actor,\N),(nm2688792,actress,[""Salha""])"	1	0
tt5501104	movie	Border	Gräns	2018	110	Crime,Drama,Fantasy	7.0	36064	nm4389150	nm0512137,nm4389150,nm3063074	"(nm2514156,actress,[""Tina""]),(nm0590480,actor,[""Vore""]),(nm1754805,actor,[""Roland""]),(nm0678472,actress,[""Agneta""]),(nm0515584,actor,[""Tinas pappa""]),(nm0928959,actor,[""Daniel""]),(nm0944192,actress,[""Therese""]),(nm1172537,actor,[""Robert""]),(nm0100263,actor,[""Tomas""]),(nm1101330,actor,[""Stefan""])"	1	0
tt7467476	short	Fauve	Fauve	2018	17	Drama,Short	7.6	3727	nm4478405	nm4478405	"(nm9604750,actor,[""Tyler""]),(nm9604751,actor,[""Benjamin""]),(nm0093566,actress,[""The Woman""])"	1	0
tt9032798	short	Sister	Sister	2018	8	Animation,Drama,Family	7.1	1400	nm5465317	nm5465317	(nm11219104,actor,\N)	1	0
tt1517451	movie	A Star Is Born	A Star Is Born	2018	136	Drama,Music,Romance	7.6	435078	nm0177896	nm0744839,nm0177896,nm3391497,nm0366454,nm0242869,nm0225820,nm0682757,nm0920074,nm0308604	"(nm3078932,actress,[""Ally""]),(nm0177896,actor,[""Jack""]),(nm0000385,actor,[""Bobby""]),(nm0342399,actor,[""Phil (Jack's Driver)""]),(nm0001048,actor,[""Lorenzo""]),(nm1969169,actor,[""Rez Gavron""]),(nm6588867,actor,[""Ramon""]),(nm0152638,actor,[""George 'Noodles' Stone""]),(nm0000285,actor,[""Alec Baldwin""]),(nm7573227,actor,[""Marlon Williams""])"	8	1
tt3606756	movie	Incredibles 2	Incredibles 2	2018	118	Action,Adventure,Animation	7.5	350088	nm0083348	nm0083348	"(nm0005266,actor,[""Bob Parr""]),(nm0005266,actor,[""Mr. Incredible""]),(nm0000456,actress,[""Helen Parr""]),(nm0000456,actress,[""Elastigirl""]),(nm1102970,actress,[""Violet Parr""]),(nm9133740,actor,[""Dashiell Parr (Dash)""]),(nm0001416,actress,[""Evelyn Deavor""]),(nm1747568,actor,[""Jack-Jack Parr""]),(nm0644022,actor,[""Winston Deavor""]),(nm0000168,actor,[""Lucius Best""]),(nm0000168,actor,[""Frozone""]),(nm1520974,actor,[""Tony Rydinger""]),(nm0124208,actress,[""Voyd""])"	1	0
tt8615478	short	Animal Behaviour	Animal Behaviour	2018	14	Animation,Comedy,Short	6.5	2028	nm0277599,nm0811345	nm0811345,nm0277599	"(nm2010209,actor,[""Dr. Clement - dog""]),(nm2460794,actor,[""Victor - ape""]),(nm7741541,actress,[""Lorraine - leech""]),(nm0508877,actress,[""Cheryl - mantis""]),(nm0962117,actor,[""Todd - pig""]),(nm0456484,actor,[""Jeffrey - bird""]),(nm0811345,actress,[""Linda - cat""])"	1	0
tt5311542	movie	Never Look Away	Werk ohne Autor	2018	189	Biography,Drama,Romance	7.7	26956	nm0003697	nm0003697	"(nm0771713,actor,[""Kurt Barnert""]),(nm0462407,actor,[""Professor Carl Seeband""]),(nm3559009,actress,[""Ellie Seeband""]),(nm4551978,actress,[""Elisabeth May""]),(nm0557908,actor,[""Professor Antonius van Verten""]),(nm1269047,actor,[""Günther Preusser""]),(nm8357152,actor,[""Kurt Barnert 6 Jahre""]),(nm0796606,actor,[""NKWD Major Murawjow""]),(nm1015765,actress,[""Frau Hellthaler""]),(nm0778335,actor,[""Johann Barnert""])"	2	0
tt6155172	movie	Roma	Roma	2018	135	Drama	7.6	173971	nm0190859	nm0190859	"(nm8611957,actress,[""Cleo""]),(nm0211920,actress,[""Sra. Sofía""]),(nm9948845,actor,[""Toño""]),(nm9985727,actor,[""Paco""]),(nm5841958,actor,[""Pepe""]),(nm8611958,actress,[""Sofi""]),(nm9863951,actress,[""Adela""]),(nm9985728,actress,[""Sra. Teresa""]),(nm9985729,actor,[""Ignacio""]),(nm9992085,actor,[""Sr. Antonio""])"	10	3
tt7349662	movie	BlacKkKlansman	BlacKkKlansman	2018	135	Biography,Comedy,Crime	7.5	301359	nm0000490	nm4478735,nm5161275,nm0932551,nm0000490,nm9259302	"(nm0913475,actor,[""Ron Stallworth""]),(nm3485845,actor,[""Flip Zimmerman""]),(nm5637553,actress,[""Patrice Dumas""]),(nm0333410,actor,[""David Duke""]),(nm0000285,actor,[""Dr. Kennebrew Beauregard""]),(nm0926086,actor,[""Mr. Turrentine""]),(nm0121559,actor,[""Chief Bridges""]),(nm0850211,actor,[""Officer Clay Mulaney""]),(nm0621597,actor,[""Officer Wheaton""]),(nm0307473,actor,[""Sergeant Trapp""])"	6	1
tt7446332	short	Lifeboat	Lifeboat	2018	34	Documentary,Short	6.8	888	nm1148695	\N	nan	1	0
tt6939026	short	Period. End of Sentence.	Period. End of Sentence.	2018	26	Documentary,Short	7.4	6737	nm3593950	\N	"(nm14136189,actress,[""Patient""])"	1	1
tt1825683	movie	Black Panther	Black Panther	2018	134	Action,Adventure,Sci-Fi	7.3	870814	nm3363032	nm3363032,nm1963288,nm0498278,nm0456158	"(nm1569276,actor,[""T'Challa""]),(nm1569276,actor,[""Black Panther""]),(nm0430107,actor,[""Erik Killmonger""]),(nm2143282,actress,[""Nakia""]),(nm1775091,actress,[""Okoye""]),(nm0293509,actor,[""Everett K. Ross""]),(nm2257207,actor,[""W'Kabi""]),(nm4004793,actress,[""Shuri""]),(nm6328300,actor,[""M'Baku""]),(nm1250791,actor,[""N'Jobu""]),(nm0000291,actress,[""Ramonda""])"	7	3
tt6266538	movie	Vice	Vice	2018	132	Biography,Comedy,Drama	7.2	168765	nm0570912	nm0570912	"(nm0000288,actor,[""Dick Cheney""]),(nm0010736,actress,[""Lynne Cheney""]),(nm0136797,actor,[""Donald Rumsfeld""]),(nm0005377,actor,[""George W. Bush""]),(nm0683467,actress,[""Mary Cheney""]),(nm0550371,actor,[""Paul Wolfowitz""]),(nm0005095,actor,[""Scooter Libby""]),(nm0004986,actress,[""Condoleezza Rice""]),(nm0687146,actor,[""Kurt""]),(nm0131966,actor,[""Gerald Ford""])"	8	1
tt8267604	movie	Capernaum	Capharnaüm	2018	126	Drama	8.4	115436	nm1701024	nm1701024,nm2764802,nm9878616,nm2759610,nm1848588	"(nm9862858,actor,[""Zain""]),(nm9862859,actress,[""Rahil""]),(nm9862860,actor,[""Yonas""]),(nm10201625,actress,[""Souad""]),(nm5765775,actor,[""Selim""]),(nm10201626,actress,[""Sahar, the Sister""]),(nm10201627,actor,[""Aspro""]),(nm0451898,actor,[""The Judge""]),(nm11319525,actor,[""Salah""]),(nm11319558,actor,[""Street Kid""])"	1	0
tt7879350	short	End Game	End Game	2018	40	Documentary,Short	7.2	2172	nm0258531,nm0295243	nm14672833	nan	1	0
tt6938828	movie	At Eternity's Gate	At Eternity's Gate	2018	111	Biography,Drama,History	6.9	42217	nm0773603	nm0140643,nm10097123,nm0773603	"(nm0000353,actor,[""Vincent van Gogh""]),(nm1670029,actor,[""Theo van Gogh""]),(nm1209966,actor,[""Paul Gauguin""]),(nm0586568,actor,[""Priest""]),(nm0023832,actor,[""Doctor Paul Gachet""]),(nm0782561,actress,[""Md Ginoux""]),(nm0034390,actor,[""Madman""]),(nm0175931,actress,[""Teacher""]),(nm0142972,actress,[""Johanna Van Gogh""]),(nm0001641,actor,[""The Director""])"	1	0
tt5848272	movie	Ralph Breaks the Internet	Ralph Breaks the Internet	2018	112	Adventure,Animation,Comedy	7.0	194254	nm1601882,nm0601781	nm1601882,nm0962596,nm0601781,nm0714114,nm2888684	"(nm0000604,actor,[""Ralph""]),(nm0798971,actress,[""Vanellope""]),(nm2933757,actress,[""Shank""]),(nm0378245,actress,[""Yesss""]),(nm1442113,actor,[""Felix""]),(nm0528331,actress,[""Calhoun""]),(nm0876138,actor,[""KnowsMore""]),(nm0000547,actor,[""Double Dan""]),(nm0642145,actor,[""Mr. Litwak""]),(nm4677867,actor,[""The eboy""])"	1	0
tt6412452	movie	The Ballad of Buster Scruggs	The Ballad of Buster Scruggs	2018	133	Comedy,Drama,Musical	7.2	175896	nm0001053,nm0001054	nm0001054,nm0001053,nm0518711,nm0925481	"(nm0625789,actor,[""Buster Scruggs (segment \""The Ballad of Buster Scruggs\"")""]),(nm0914929,actor,[""The Kid (segment \""The Ballad of Buster Scruggs\"")""]),(nm0000317,actor,[""Surly Joe (segment \""The Ballad of Buster Scruggs\"")""]),(nm1180243,actor,[""Curly Joe's Brother (segment \""The Ballad of Buster Scruggs\"")""]),(nm0472710,actor,[""Frenchman (segment \""The Ballad of Buster Scruggs\"")""]),(nm2823472,actor,[""Gun Check Man (segment \""The Ballad of Buster Scruggs\"")""]),(nm0212498,actor,[""Mean-Eyed Card Player (segment \""The Ballad of Buster Scruggs\"")""]),(nm0068171,actor,[""Piano Player (segment \""The Ballad of Buster Scruggs\"")""]),(nm0665620,actor,[""Cantina Bartender (segment \""The Ballad of Buster Scruggs\"")""]),(nm0698354,actor,[""Cantina Bad Man (segment \""The Ballad of Buster Scruggs\"")""])"	3	0
tt5028340	movie	Mary Poppins Returns	Mary Poppins Returns	2018	130	Adventure,Comedy,Family	6.7	97961	nm0551128	nm0871308,nm1341735,nm0551128,nm0217896	"(nm1289434,actress,[""Mary Poppins""]),(nm0592135,actor,[""Jack""]),(nm0924210,actor,[""Michael Banks""]),(nm0607865,actress,[""Jane Banks""]),(nm5177929,actress,[""Annabel""]),(nm8127149,actor,[""John""]),(nm8773781,actor,[""Georgie""]),(nm0910278,actress,[""Ellen""]),(nm0000658,actress,[""Cousin Topsy""]),(nm0000147,actor,[""Wilkins""]),(nm0000147,actor,[""Wolf""])"	4	0
tt1727824	movie	Bohemian Rhapsody	Bohemian Rhapsody	2018	134	Biography,Drama,Music	7.9	620790	nm0001741	nm0565026,nm0604948	"(nm1785339,actor,[""Freddie Mercury""]),(nm2377903,actress,[""Mary Austin""]),(nm3152605,actor,[""Brian May""]),(nm5228887,actor,[""Roger Taylor""]),(nm0001515,actor,[""John Deacon""]),(nm0318821,actor,[""John Reid""]),(nm1395602,actor,[""Paul Prenter""]),(nm0390903,actor,[""Jim Beach""]),(nm0000196,actor,[""Ray Foster""]),(nm1464879,actor,[""Jim Hutton""])"	5	4
tt1213641	movie	First Man	First Man	2018	141	Biography,Drama,History	7.3	209668	nm3227090	nm1802857,nm2973253	"(nm0331516,actor,[""Neil Armstrong""]),(nm2946516,actress,[""Janet Armstrong""]),(nm0164809,actor,[""Ed White""]),(nm0151419,actor,[""Deke Slayton""]),(nm1015684,actor,[""Buzz Aldrin""]),(nm0297578,actor,[""Elliot See""]),(nm3571592,actor,[""Dave Scott""]),(nm0001354,actor,[""Bob Gilruth""]),(nm6283951,actress,[""Pat White""]),(nm1032567,actor,[""James Lovell""])"	4	1
tt7332306	short	Skin	Skin	2018	21	Drama,Short,Thriller	7.1	5672	nm1142235	nm2321422,nm1142235	"(nm0006958,actor,[""Jeffrey""]),(nm4359664,actress,[""Christa""]),(nm0858500,actor,[""Jaydee""]),(nm7669135,actor,[""Troy""]),(nm6807858,actor,[""Bronny""]),(nm4434714,actress,[""Savannah""]),(nm4560504,actor,[""Idris""]),(nm6132736,actor,[""Malik""]),(nm1616520,actor,[""Adrian""]),(nm4321036,actor,[""Nasty Nate""])"	1	1
tt8075496	short	Bao	Bao	2018	8	Animation,Drama,Family	7.5	34480	nm7626019	nm7626019	"(nm3826566,actress,[""Mom""]),(nm8786591,actor,[""Bao Kid""]),(nm2831588,actress,\N),(nm4394299,actor,[""Dad""])"	1	1
